"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
406,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","1_Age.at.diagnosis","Cardiovascular",,,"Age.at.diagnosis","1","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._1_Age.at.diagnosis"
407,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","1_Current.status","Cardiovascular",,,"Current.status","1","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._1_Current.status"
408,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","1_Age.at.surgery","Cardiovascular",,,"Age.at.surgery","1","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._1_Age.at.surgery"
409,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","2_Diagnosis","Cardiovascular",,"refactor","Diagnosis","2","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._2_Diagnosis"
410,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","2_Age.at.diagnosis","Cardiovascular",,,"Age.at.diagnosis","2","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._2_Age.at.diagnosis"
411,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","2_Current.status","Cardiovascular",,,"Current.status","2","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._2_Current.status"
412,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","2_Age.at.surgery","Cardiovascular",,,"Age.at.surgery","2","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._2_Age.at.surgery"
413,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","3_Diagnosis","Cardiovascular",,"refactor","Diagnosis","3","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._3_Diagnosis"
414,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","3_Age.at.diagnosis","Cardiovascular",,,"Age.at.diagnosis","3","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._3_Age.at.diagnosis"
415,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","3_Current.status","Cardiovascular",,,"Current.status","3","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._3_Current.status"
416,"If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age.","3_Age.at.surgery","Cardiovascular",,,"Age.at.surgery","3","If.the.patient.has.a.non-congenital.heart.disease.what.is.the.diagnosis?.Also,.if.the.patient.had.surgery,.please.indicate.at.what.age._3_Age.at.surgery"
417,"Do.any.of.the.following.apply.to.the.patient?","Has.a.primary.cardiologist","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_Has.a.primary.cardiologist"
418,"Do.any.of.the.following.apply.to.the.patient?","Has.restrictions.due.to.cardiac.issues.(such.as.need.for.dental.antibiotic.prophylaxis)","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_Has.restrictions.due.to.cardiac.issues.(such.as.need.for.dental.antibiotic.prophylaxis)"
419,"Do.any.of.the.following.apply.to.the.patient?","Has.restrictions.imposed.on.daily.activities","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_Has.restrictions.imposed.on.daily.activities"
420,"Do.any.of.the.following.apply.to.the.patient?","Receives.a.regular.EKG.or.echocardiogram","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_Receives.a.regular.EKG.or.echocardiogram"
421,"Do.any.of.the.following.apply.to.the.patient?","No","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_No"
422,"Do.any.of.the.following.apply.to.the.patient?","Unsure","Cardiovascular",1,,,,"Do.any.of.the.following.apply.to.the.patient?_Unsure"
423,"Has.the.patient.had.any.of.the.following.tests?","Electrocardiogram.(ECG)","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Electrocardiogram.(ECG)"
424,"Has.the.patient.had.any.of.the.following.tests?","Echocardiogram.(Echo)","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Echocardiogram.(Echo)"
425,"Has.the.patient.had.any.of.the.following.tests?","Chest.X-ray","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Chest.X-ray"
426,"Has.the.patient.had.any.of.the.following.tests?","No","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_No"
427,"Has.the.patient.had.any.of.the.following.tests?","Unsure","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Unsure"
428,"Has.the.patient.had.any.of.the.following.tests?","Other","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other"
429,"Has.the.patient.had.any.of.the.following.tests?","Other.Value","Cardiovascular",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other.Value"
430,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Asthma","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Asthma"
431,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Recurrent.pneumonia","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Recurrent.pneumonia"
432,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Shortness.of.breath","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Shortness.of.breath"
433,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Chronic.bronchitis","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Chronic.bronchitis"
434,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Apnea.(obstructive,.not.neurologic)","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Apnea.(obstructive,.not.neurologic)"
435,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Reactive.airway.syndrome.(pre-asthma)","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Reactive.airway.syndrome.(pre-asthma)"
436,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","No","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_No"
437,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Unsure","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Unsure"
438,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Other","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Other"
439,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?","Other.Value","Pulmonary (Lungs)",,,,,"Has.the.patient.ever.had.any.of.the.following.lung.conditions?_Other.Value"
440,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","1_Conditions","Gastrointestinal",,"refactor","Conditions","1","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_1_Conditions"
441,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","1_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","1","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_1_Age.at.diagnosis"
442,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","2_Conditions","Gastrointestinal",,"refactor","Conditions","2","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_2_Conditions"
443,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","2_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","2","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_2_Age.at.diagnosis"
444,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","3_Conditions","Gastrointestinal",,"refactor","Conditions","3","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_3_Conditions"
445,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","3_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","3","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_3_Age.at.diagnosis"
446,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","4_Conditions","Gastrointestinal",,"refactor","Conditions","4","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_4_Conditions"
447,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","4_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","4","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_4_Age.at.diagnosis"
448,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","5_Conditions","Gastrointestinal",,"refactor","Conditions","5","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_5_Conditions"
449,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","5_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","5","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_5_Age.at.diagnosis"
450,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","6_Conditions","Gastrointestinal",,"refactor","Conditions","6","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_6_Conditions"
451,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","6_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","6","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_6_Age.at.diagnosis"
452,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","7_Conditions","Gastrointestinal",,"refactor","Conditions","7","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_7_Conditions"
453,"Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?","7_Age.at.diagnosis","Gastrointestinal",,,"Age.at.diagnosis","7","Has.the.patient.ever.been.diagnosed.with.any.of.the.following.gastrointestinal.conditions?_7_Age.at.diagnosis"
454,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","1_Symptoms","Gastrointestinal",,"refactor","Symptoms","1","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_1_Symptoms"
455,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","1_Status","Gastrointestinal",,,"Status","1","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_1_Status"
456,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","2_Symptoms","Gastrointestinal",,"refactor","Symptoms","2","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_2_Symptoms"
457,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","2_Status","Gastrointestinal",,,"Status","2","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_2_Status"
458,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","3_Symptoms","Gastrointestinal",,"refactor","Symptoms","3","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_3_Symptoms"
459,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","3_Status","Gastrointestinal",,,"Status","3","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_3_Status"
460,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","4_Symptoms","Gastrointestinal",,"refactor","Symptoms","4","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_4_Symptoms"
461,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","4_Status","Gastrointestinal",,,"Status","4","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_4_Status"
462,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","5_Symptoms","Gastrointestinal",,"refactor","Symptoms","5","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_5_Symptoms"
463,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","5_Status","Gastrointestinal",,,"Status","5","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_5_Status"
464,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","6_Symptoms","Gastrointestinal",,"refactor","Symptoms","6","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_6_Symptoms"
465,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","6_Status","Gastrointestinal",,,"Status","6","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_6_Status"
466,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","7_Symptoms","Gastrointestinal",,"refactor","Symptoms","7","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_7_Symptoms"
467,"Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?","7_Status","Gastrointestinal",,,"Status","7","Has.the.patient.ever.had.any.of.the.following.gastrointestinal.symptoms?_7_Status"
468,"Has.the.patient.had.any.of.the.following.tests?","Upper.gastrointestinal.endoscopy","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Upper.gastrointestinal.endoscopy"
469,"Has.the.patient.had.any.of.the.following.tests?","Manometry.testing","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Manometry.testing"
470,"Has.the.patient.had.any.of.the.following.tests?","Esophageal.pH.test.(for.heartburn/acid.reflux)","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Esophageal.pH.test.(for.heartburn/acid.reflux)"
471,"Has.the.patient.had.any.of.the.following.tests?","Barium.swallow.radiograph","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Barium.swallow.radiograph"
472,"Has.the.patient.had.any.of.the.following.tests?","Colonoscopy","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Colonoscopy"
473,"Has.the.patient.had.any.of.the.following.tests?","No","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_No"
474,"Has.the.patient.had.any.of.the.following.tests?","Unsure","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Unsure"
475,"Has.the.patient.had.any.of.the.following.tests?","Other","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other"
476,"Has.the.patient.had.any.of.the.following.tests?","Other.Value","Gastrointestinal",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other.Value"
477,"Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?","1_Conditions","Renal - Kidney",,"refactor","Conditions","1","Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?_1_Conditions"
478,"Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?","1_Age.at.diagnosis","Renal - Kidney",,,"Age.at.diagnosis","1","Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?_1_Age.at.diagnosis"
479,"Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?","2_Conditions","Renal - Kidney",,"refactor","Conditions","2","Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?_2_Conditions"
480,"Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?","2_Age.at.diagnosis","Renal - Kidney",,,"Age.at.diagnosis","2","Has.the.patient.been.diagnosed.with.any.of.the.following.kidney.conditions?_2_Age.at.diagnosis"
